titulo,categoria,data,n_palavras,classe_real,previsao_regressao_logistica,previsao_random_forest,acertou_lr,acertou_rf,classe_real_label
"
  O antiviral cubano Interferon Alfa 2B está sendo usado na China para tratar pacientes da COVID-19, mas não é uma vacina nem a cura",saúde,2020-03-20,91.0,0,0,0,True,True,Fake
Capitalização: Guedes volta à carga com o terraplanismo econômico  ,política,2020-07-15,138.0,1,1,1,True,True,Real
"

Bolsonaro acaba anunciar sua renúncia por não aguentar crise do coronavírus #boato 
",política,2020-04-01,25.0,0,1,1,False,False,Fake
"Coronavírus: 'Ansiosos para ajudar', médicos cubanos ainda aguardam convocação",ciência,2020-03-20,142.0,1,1,1,True,True,Real
É #FAKE que vídeo mostre Hospital das Clínicas de São Paulo vazio em meio a pandemia,saúde,2020-04-15,61.0,0,0,0,True,True,Fake
"Irã relata 1.501 casos de coronavírus e 66 mortes, incluindo de conselheiro  ",saúde,2020-03-02,55.0,1,1,1,True,True,Real
A visão de quem está pedalando em tempos de pandemia  ,saúde,2020-05-25,93.0,1,1,1,True,True,Real
Bolsonaro afirma que pode ser vacinado contra a covid-19: “Depois que todo mundo tomar”  ,política,2021-03-05,12.0,1,1,0,True,False,Real
Portugal estabiliza número de casos do novo coronavírus  ,saúde,2020-05-20,78.0,1,1,1,True,True,Real
"

China é a dona da Band e mandou emissora falar mal de Eduardo Bolsonaro #boato 
",entretenimento,2020-03-23,31.0,0,0,0,True,True,Fake
o ministrar sérgio morar mandar retirar o tomar presídio,política,2019-01-16,55.0,0,0,0,True,True,Fake
"

Lula planeja golpe de estado para se livrar de acusação de tráfico de drogas #boato 
",política,2020-04-08,73.0,0,1,1,False,False,Fake
É falso áudio atribuído ao general Braga Netto que pede intervenção militar,política,2020-04-22,34.0,0,0,0,True,True,Fake
"

Cadeiras de rodas para cães grátis são fabricadas e entregues por ativista #boato 
",brasil,2019-06-07,29.0,0,0,0,True,True,Fake
Veto ao perdão das dívidas de igrejas e alta do arroz: Bolsonaro contra os homens maus | Thaís Oyama  ,política,2020-09-14,51.0,1,1,1,True,True,Real
"

Argentina não existe mais porque virou a China comunista #boato 
",mundo,2020-07-25,173.0,0,0,0,True,True,Fake
É #FAKE que imagens mostrem vagas ociosas de leitos para Covid e revelem farsa em Montes Claros,saúde,2021-03-08,58.0,0,0,0,True,True,Fake
"

Monumento na Polônia mostra pessoas renascendo após o fim do comunismo #boato 
",mundo,,77.0,0,0,0,True,True,Fake
Boris Johnson ainda tem sintomas de coronavírus e continua isolado em casa  ,saúde,2020-04-02,55.0,1,1,1,True,True,Real
"Quem é Andy Jassy, que será o novo CEO da Amazon",política,2021-02-03,116.0,1,1,1,True,True,Real
Tuíte engana ao dizer que STF decidiu que voto impresso é inconstitucional  ,política,2020-09-21,85.0,0,0,1,True,False,Fake
lula o votar parir presidente o história humanidade,política,2019-11-20,23.0,0,0,0,True,True,Fake
"EUA chegam a 71 mil mortes por coronavírus, aponta balanço da Johns Hopkins  ",saúde,2020-05-06,84.0,1,1,1,True,True,Real
"Covid-19: ar fresco, a subestimada - e poderosa - arma para reduzir o contágio pelo coronavírus  ",saúde,2020-12-28,37.0,1,1,0,True,False,Real
"

Rui Costa, governador da Bahia, promove festa luxuosa de carnaval com dinheiro público #boato 
",política,,153.0,0,0,1,True,False,Fake
"

Anitta disse que admira o homem que matou Hitler em post de 2010 no Twitter #boato 
",entretenimento,2019-10-08,31.0,0,0,0,True,True,Fake
Revista 'Nature' apoia a candidatura de Biden e diz que Trump tem 'desprezo pela ciência',ciência,2020-10-14,114.0,1,1,1,True,True,Real
"
  Vídeo mostra a prisão de torcedores de futebol na Romênia, não de passageiros sem máscara em Paris",saúde,2020-11-25,61.0,0,0,0,True,True,Fake
Brasil chega a 400 mil mortos por Covid; 3.074 mortos nas últimas 24h  ,política,2021-04-29,108.0,1,1,1,True,True,Real
melhoria dia governar bolsonaro o verdade e o mentir,entretenimento,2019-01-15,32.0,0,0,0,True,True,Fake
"

Paulo Guedes estava sem sapatos (apenas de meia) durante pronunciamento de Bolsonaro #boato 
",política,,35.0,0,0,0,True,True,Fake
Governo não colocará figuras da família imperial nas notas de real  ,política,2019-07-09,84.0,0,0,0,True,True,Fake
"
  A foto em Berlim não é de “4 milhões” contra medidas por covid-19, mas de uma festa em 2003 ",saúde,,54.0,0,0,0,True,True,Fake
Enquete em site não indica quem está na frente das pesquisas eleitorais  ,política,2021-07-16,66.0,0,0,0,True,True,Fake
Carnaval de São Paulo de 2021 é adiado devido à pandemia de covid-19  ,saúde,2020-07-24,193.0,1,1,1,True,True,Real
"MP da privatização da Eletrobras virá com poder de veto da União, diz Lira  ",política,2021-02-23,65.0,1,1,1,True,True,Real
‘Tratamento precoce’ com hidroxicloroquina não evitou mortes em Porto Feliz,saúde,2020-11-27,14.0,0,0,0,True,True,Fake
"Após período de 'sumiço', Zé Gotinha participa de evento com novo ministro da Saúde",ciência,2021-03-24,136.0,1,1,1,True,True,Real
Secretário de SP vê isolamento menor e pico da covid-19 em maio na cidade  ,saúde,2020-04-17,93.0,1,1,1,True,True,Real
homem levar umar surrar bar parar cantar o músico caneta azul,entretenimento,2019-10-30,28.0,0,0,0,True,True,Fake
"

Enfermeiras de Paraty (RJ) são internadas após receberem vacina chinesa contra Covid-19 #boato 
",saúde,2021-01-23,18.0,0,0,0,True,True,Fake
bolsonaro desenvolver umar vacinar segredar pazuello o fundação fiocruz,saúde,2021-03-22,22.0,0,0,0,True,True,Fake
Redução da multa do FGTS só valerá para jovens e deverá estar em contrato  ,brasil,2019-11-14,77.0,0,0,0,True,True,Fake
"
  Nebulização com hidroxicloroquina não tem eficácia comprovada para tratamento da covid-19",brasil,2021-03-30,54.0,0,0,0,True,True,Fake
"Covid-19: 10 perguntas e respostas sobre a variante da Índia, que teve 1º caso detectado em SP",ciência,2021-05-26,82.0,1,1,1,True,True,Real
"SP tem 10 mil leitos de UTI ocupados de um total de 11,3 mil  ",saúde,2021-03-17,74.0,1,1,1,True,True,Real
"

Historiador católico falou sobre o coronavírus no livro Os Olhos da Escuridão em 1981 #boato 
",entretenimento,2020-03-17,202.0,0,0,0,True,True,Fake
Marisa doará parte dos lucros para ajudar vítimas de violência doméstica  ,saúde,2020-04-07,65.0,1,1,1,True,True,Real
Hino do futebol é cantado em hospital como motivação contra coronavírus  ,saúde,2020-03-27,84.0,1,1,1,True,True,Real
"
  Esta briga não envolve o presidente da Guiné-Bissau mas universitários, anos antes da pandemia",saúde,2020-09-25,49.0,0,0,0,True,True,Fake
É #FAKE que máscara provoca hiperventilação e intoxicação por micropartículas do material,saúde,2020-05-29,88.0,0,0,0,True,True,Fake
'Somos excluídos': prevenção ao corona 'esquece' favelas sem saneamento  ,saúde,2020-03-17,118.0,1,1,1,True,True,Real
"

Site peticaopublica.org redireciona petição para página da Avaaz contra Bolsonaro #boato 
",entretenimento,2019-11-11,53.0,0,0,0,True,True,Fake
"Países liderados por mulheres lidam melhor com a pandemia, aponta estudo  ",saúde,2020-08-18,105.0,1,1,1,True,True,Real
"

Patinador cego faz performance no gelo ao som de La Cumparsita, mostra vídeo #boato 
",entretenimento,2021-06-07,17.0,0,0,0,True,True,Fake
Terras indígenas em Rondônia não foram vendidas a empresa irlandesa  ,brasil,2019-10-01,61.0,0,1,0,False,True,Fake
o argentino lançar selo homenagem o o ex-presidente lula,política,2019-07-17,30.0,0,0,0,True,True,Fake
"
  Uma citação sobre censura atribuída a Voltaire não é de autoria do filósofo francês",brasil,,61.0,0,0,0,True,True,Fake
Um terço do que governo quer remanejar são cortes da educação  ,política,2019-08-22,82.0,0,0,0,True,True,Fake
Reforma administrativa: Bolsonaro condiciona aumento de servidores a prefeituras  ,política,2020-09-03,25.0,1,1,1,True,True,Real
Coronavírus: EUA adotam plano de ajuda suplementar de US$ 483 bilhões  ,saúde,2020-04-24,144.0,1,1,1,True,True,Real
"
  A farmacêutica Merck não disse que é mais eficaz contrair covid-19 do que se vacinar",saúde,,67.0,0,0,0,True,True,Fake
Maia ataca ACM Neto por críticas a Doria: 'Fica com os bolsonaristas'  ,política,2021-05-14,76.0,1,1,1,True,True,Real
"

Departamento de Saúde do Canadá lança boletim com dicas sobre coronavírus #boato 
",mundo,2020-01-29,129.0,0,0,1,True,False,Fake
É #FAKE que vídeo mostre chinesa com coronavírus sendo presa em mercado da Austrália após cuspir em bananas,mundo,2020-03-31,81.0,0,0,0,True,True,Fake
o gripar suíno fatal o coronavírus,saúde,2020-03-27,32.0,0,0,0,True,True,Fake
"
  Médico canadense afirma falsamente que a pandemia de covid-19 é uma “farsa”",brasil,,55.0,0,0,0,True,True,Fake
Governo troca secretário de ciência e tecnologia do Ministério da Saúde  ,saúde,2020-05-04,98.0,1,1,1,True,True,Real
Presidente do Insper vê governo preocupado em 'salvar acionistas' na crise  ,saúde,2020-05-19,115.0,1,1,1,True,True,Real
 Mourão não publicou post dizendo que começou a incomodar governo Bolsonaro  ,política,2019-02-21,72.0,0,0,0,True,True,Fake
Sergipe recebe mais 55.650 doses de vacinas covid-19,saúde,2021-04-16,114.0,1,1,1,True,True,Real
"

Detran abre inscrições para CNH Social 2020 em site no WhatsApp #boato 
",entretenimento,2019-12-14,91.0,0,0,0,True,True,Fake
Merck vai ajudar a produzir vacina contra Covid da Johnson & Johnson,saúde,2021-03-02,76.0,1,1,1,True,True,Real
Estado do Rio de Janeiro registra mais 129 mortes por covid-19  ,saúde,2020-07-31,89.0,1,1,1,True,True,Real
Primeiras 1.000 vacinas contra coronavírus entram hoje em Gaza  ,saúde,2021-02-17,58.0,1,1,1,True,True,Real
"
  Casos de mortes após vacinação não significam que imunizantes são ineficazes contra covid-19",saúde,2021-08-17,105.0,0,0,0,True,True,Fake
"""Não há o que se contestar"", diz líder de Comissão de Relações Exteriores  ",política,2020-11-06,62.0,1,1,1,True,True,Real
vídeo mostrar divergência entrar boletim urna impresso e o site tse,política,2020-11-20,39.0,0,0,0,True,True,Fake
o vídeo robô jogador boliche verdadeiro falsar,entretenimento,,33.0,0,0,0,True,True,Fake
Bastidores de gravação desmentem suposto ataque a velório no Ceará,entretenimento,2019-01-22,48.0,0,0,0,True,True,Fake
"

Governo criou programa Vote em Casa para eleições de 2020 #boato 
",entretenimento,2020-11-11,129.0,0,0,0,True,True,Fake
João Campos tenta aproximar Luciano Huck do PSB  ,política,2021-02-13,154.0,1,1,1,True,True,Real
"

Ives Gandra explica, em áudio, como fazer faixas para manifestações de 7 de setembro #boato 
",política,2021-08-26,163.0,0,0,0,True,True,Fake
"

Cantora gospel Fabiana Anastácio gravou áudio alertando sobre Covid-19 no hospital #boato 
",entretenimento,2020-06-06,126.0,0,0,0,True,True,Fake
"Brasil tem 2.347 mortes e 36.599 casos de coronavírus, diz ministério",ciência,2020-04-18,15.0,1,1,1,True,True,Real
Covid-19: Uruguai adota medidas de restrição para conter a expansão de variantes brasileiras,saúde,2021-03-24,147.0,1,1,1,True,True,Real
"Investir em saúde é solução para crise social e econômica, diz pesquisador  ",saúde,2020-05-22,190.0,1,1,1,True,True,Real
Ex-ministro usa dados imprecisos para questionar distanciamento social  ,política,2020-10-20,89.0,0,1,1,False,False,Fake
"

Defesa Civil alerta para segunda onda do ciclone “mais forte do que a primeira” #boato 
",brasil,2020-07-01,52.0,0,0,0,True,True,Fake
"EUA têm quase 2.600 mortes por covid-19 em 24h, maior número desde abril  ",saúde,2020-12-01,41.0,1,1,1,True,True,Real
"

Vídeo prova que o papa Francisco é a besta do Apocalipse #boato 
",entretenimento,,86.0,0,0,0,True,True,Fake
É #FAKE print que mostra Telegram admitindo alteração de textos de mensagens por hackers ,entretenimento,2019-06-13,64.0,0,0,0,True,True,Fake
"'Tradutor' do coronavírus: covid-19, achatar a curva, lockdown, R0, isolamento de grupo e outros termos para entender pandemia  ",saúde,2020-05-28,27.0,1,1,1,True,True,Real
"

Papa Francisco visitará o Brasil e a Congregação Cristã (CCB) em 2020 #boato 
",entretenimento,,160.0,0,0,0,True,True,Fake
"Meio ambiente: Bolsonaro ignora queimadas e diz que país está ""de parabéns""  ",política,2020-09-17,83.0,1,1,1,True,True,Real
CPI da Covid: o que investigação quer saber com depoimento de Wajngarten  ,política,2021-05-12,52.0,1,1,1,True,True,Real
Latam cortará 95% de seus voos em abril  ,saúde,2020-04-02,39.0,1,1,1,True,True,Real
"Apagão faz TSE adiar eleições em Macapá, que está há 9 dias sem energia   ",política,2020-11-12,85.0,1,1,1,True,True,Real
UOL Confere: manifestação de 2016 na Câmara é usada em mensagem falsa,política,2019-11-14,12.0,0,0,0,True,True,Fake
"Se não respondermos, Bolsonaro não vai parar, diz professor sobre protestos  ",política,2021-05-26,82.0,1,1,1,True,True,Real
Banco Mundial confirma recebimento de indicação e diz que mandato de Weintraub termina em outubro,política,2020-06-19,132.0,1,0,1,False,True,Real
"São Paulo tem 136 casos oficiais de coronavírus, 71 a mais que sábado  ",saúde,2020-03-15,83.0,1,1,1,True,True,Real
Brasil se aproxima dos 5 milhões de casos de coronavírus  ,saúde,2020-10-05,157.0,1,1,1,True,True,Real
É falso que Brasil tenha se tornado o maior exportador do mundo; país ocupa 26ª colocação,política,2019-11-21,21.0,0,1,0,False,True,Fake
"Agência europeia alerta que novas variantes de ""alto"" risco do coronavírus causarão mais mortes  ",saúde,2020-12-29,61.0,1,1,1,True,True,Real
"

Flor Mahameru (Arya) do Himalaia só floresce a cada 400 anos foi encontrada #boato 
",ciência,2019-09-21,40.0,0,0,0,True,True,Fake
O É DA COISA - Bolsonaro e os empresários: quem quer conversar não ameaça  ,política,2021-04-06,17.0,1,0,0,False,False,Real
Melbourne ordena fechamento de comércios não essenciais para frear a pandemia  ,saúde,2020-08-03,58.0,1,1,1,True,True,Real
Será que Bolsonaro quer a agenda liberal de seu 'posto Ipiranga'?,política,2020-08-12,73.0,1,1,1,True,True,Real
Justiça francesa condena russo a cinco anos de prisão por lavagem de dinheiro de vírus de resgate ,política,2020-12-08,100.0,1,1,1,True,True,Real
bolsonaro pobre o brasil servir parir votar,política,2020-10-23,16.0,0,0,0,True,True,Fake
"

Comercial do Banco do Brasil vetado por Bolsonaro custou R$ 17 milhões #boato 
",política,2019-05-06,85.0,0,0,0,True,True,Fake
É #FAKE que estudo espanhol com 60 mil pessoas atestou ineficácia do isolamento social para conter o coronavírus,mundo,2020-05-25,70.0,0,0,0,True,True,Fake
Senado aprova MP que dá mais 1 ano para cinemas se adaptarem a pessoas com deficiência,política,2020-05-28,67.0,1,1,1,True,True,Real
"

Anthony Wong foi envenenado pela China por ser contra a vacina #boato 
",saúde,2021-01-18,56.0,0,0,0,True,True,Fake
"Brasil supera 363 mil casos de coronavirus e 22,6 mil óbitos  ",saúde,2020-05-24,96.0,1,1,1,True,True,Real
"Respiração, meditação e até cristais: dicas para ter o foco no home office  ",saúde,2020-04-23,188.0,1,1,1,True,True,Real
"Otimista, diretor de 'Jurassic World: Dominion"" já tem cenas adiantadas  ",saúde,2020-07-07,70.0,1,1,1,True,True,Real
Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 2ª semana de campanha do 2º turno,política,2020-11-27,55.0,0,0,0,True,True,Fake
Telemedicina em favelas facilita atendimento a moradores durante pandemia   ,saúde,2020-07-20,135.0,1,1,1,True,True,Real
Grupo leva ao Planalto banner com pergunta que irritou Bolsonaro  ,política,2020-08-27,111.0,1,1,1,True,True,Real
Irmãs alemãs inventam jogo de tabuleiro do coronavírus e fazem sucesso no Natal  ,saúde,2020-12-22,60.0,1,1,1,True,True,Real
Não podemos decretar o fim da pandemia só porque estamos fartos dela  ,saúde,2020-08-15,75.0,1,1,1,True,True,Real
Cidade do Rio não tem mais UTI para pacientes da covid-19 na rede estadual  ,saúde,2020-04-24,87.0,1,1,1,True,True,Real
Irmãos Weintraub dizem ter sido infectados por 'cepa agressiva' da covid-19  ,política,2021-06-05,61.0,1,1,0,True,False,Real
É #FAKE que Marcelo Crivella tenha ultrapassado Eduardo Paes em pesquisa eleitoral ,política,2020-11-29,73.0,0,0,0,True,True,Fake
É #FAKE imagem que mostra crianças famintas observando a ativista Greta Thunberg fazer refeição em trem,mundo,2019-09-25,99.0,0,0,0,True,True,Fake
"

Papa pede orações e revela que guerras no Oriente Médio e Crimeia vão se espalhar para o mundo #boato 
",entretenimento,2020-01-06,115.0,0,0,0,True,True,Fake
"Hospital de campanha do Pacaembu será encerrado dia 30, dizem profissionais  ",saúde,2020-06-22,86.0,1,1,1,True,True,Real
"'Estamos esperando a boa vontade da Anvisa', diz Rui Costa sobre Sputnik V  ",saúde,2021-05-04,91.0,1,1,1,True,True,Real
Médica usa informações falsas em vídeo para falar em cura da covid-19  ,saúde,2020-07-29,133.0,1,0,0,False,False,Real
União Química se baseia em aprovações pelo mundo para Sputnik ser liberada  ,saúde,2021-01-21,93.0,1,1,1,True,True,Real
É #FAKE que atual presidente da UNE está cursando ciências sociais há 15 anos,política,2019-12-05,58.0,0,0,0,True,True,Fake
